번호,지역,상호,주소,기간,상표,셀프여부,고급휘발유,휘발유,경유,실내등유
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20190903,SK에너지,셀프,1976,1648,1524,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20190904,SK에너지,셀프,1976,1648,1524,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20190905,SK에너지,셀프,1976,1648,1524,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20190906,SK에너지,셀프,1976,1648,1524,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20190907,SK에너지,셀프,1976,1648,1524,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20190908,SK에너지,셀프,1976,1648,1524,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20190909,SK에너지,셀프,1976,1648,1524,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20190910,SK에너지,셀프,1976,1594,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20190911,SK에너지,셀프,1976,1594,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20190912,SK에너지,셀프,1976,1594,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20190913,SK에너지,셀프,1976,1594,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20190914,SK에너지,셀프,1976,1594,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20190915,SK에너지,셀프,1976,1594,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20190916,SK에너지,셀프,1976,1594,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20190917,SK에너지,셀프,1976,1594,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20190918,SK에너지,셀프,1976,1594,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20190919,SK에너지,셀프,1976,1624,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20190920,SK에너지,셀프,1976,1624,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20190921,SK에너지,셀프,1976,1624,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20190922,SK에너지,셀프,1976,1624,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20190923,SK에너지,셀프,1976,1624,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20190924,SK에너지,셀프,1976,1624,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20190925,SK에너지,셀프,1976,1624,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20190926,SK에너지,셀프,1976,1624,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20190927,SK에너지,셀프,1976,1624,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20190928,SK에너지,셀프,1976,1624,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20190929,SK에너지,셀프,1976,1624,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20190930,SK에너지,셀프,1976,1624,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191001,SK에너지,셀프,1976,1624,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191002,SK에너지,셀프,1976,1624,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191003,SK에너지,셀프,1976,1624,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191004,SK에너지,셀프,1976,1624,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191005,SK에너지,셀프,1976,1624,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191006,SK에너지,셀프,1976,1624,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191007,SK에너지,셀프,1976,1624,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191008,SK에너지,셀프,1976,1624,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191009,SK에너지,셀프,1976,1624,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191010,SK에너지,셀프,1976,1624,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191011,SK에너지,셀프,1976,1624,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191012,SK에너지,셀프,1976,1624,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191013,SK에너지,셀프,1976,1624,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191014,SK에너지,셀프,1976,1624,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191015,SK에너지,셀프,1976,1624,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191016,SK에너지,셀프,1976,1624,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191017,SK에너지,셀프,1976,1624,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191018,SK에너지,셀프,1976,1569,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191019,SK에너지,셀프,1976,1569,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191020,SK에너지,셀프,1976,1569,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191021,SK에너지,셀프,1976,1569,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191022,SK에너지,셀프,1976,1569,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191023,SK에너지,셀프,1976,1569,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191024,SK에너지,셀프,1976,1569,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191025,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191026,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191027,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191028,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191029,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191030,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191031,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191101,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191102,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191103,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191104,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191105,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191106,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191107,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191108,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191109,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191110,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191111,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191112,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191113,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191114,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191115,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191116,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191117,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191118,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191119,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191120,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191121,SK에너지,셀프,1976,1579,1474,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191122,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191123,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191124,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191125,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191126,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191127,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191128,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191129,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191130,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191201,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191202,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191203,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191204,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191205,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191206,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191207,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191208,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191209,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191210,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191211,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191212,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191213,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191214,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191215,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191216,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191217,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191218,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191219,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191220,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191221,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191222,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191223,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191224,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191225,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191226,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191227,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191228,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191229,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191230,SK에너지,셀프,1976,1579,1494,0
A0001149,서울 관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),20191231,SK에너지,셀프,1976,1579,1494,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190701,GS칼텍스,일반,0,1678,1538,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190702,GS칼텍스,일반,0,1678,1538,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190703,GS칼텍스,일반,0,1678,1538,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190704,GS칼텍스,일반,0,1658,1518,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190705,GS칼텍스,일반,0,1658,1518,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190706,GS칼텍스,일반,0,1658,1518,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190707,GS칼텍스,일반,0,1658,1518,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190708,GS칼텍스,일반,0,1627,1499,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190709,GS칼텍스,일반,0,1627,1499,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190710,GS칼텍스,일반,0,1627,1499,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190711,GS칼텍스,일반,0,1627,1499,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190712,GS칼텍스,일반,0,1627,1499,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190713,GS칼텍스,일반,0,1627,1499,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190714,GS칼텍스,일반,0,1627,1499,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190715,GS칼텍스,일반,0,1627,1499,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190716,GS칼텍스,일반,0,1627,1499,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190717,GS칼텍스,일반,0,1615,1499,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190718,GS칼텍스,일반,0,1615,1499,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190719,GS칼텍스,일반,0,1615,1499,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190720,GS칼텍스,일반,0,1615,1499,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190721,GS칼텍스,일반,0,1615,1499,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190722,GS칼텍스,일반,0,1615,1499,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190723,GS칼텍스,일반,0,1584,1465,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190724,GS칼텍스,일반,0,1584,1465,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190725,GS칼텍스,일반,0,1584,1465,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190726,GS칼텍스,일반,0,1584,1465,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190727,GS칼텍스,일반,0,1584,1465,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190728,GS칼텍스,일반,0,1574,1455,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190729,GS칼텍스,일반,0,1574,1455,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190730,GS칼텍스,일반,0,1574,1455,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190731,GS칼텍스,일반,0,1564,1445,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190801,GS칼텍스,일반,0,1616,1490,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190802,GS칼텍스,일반,0,1616,1490,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190803,GS칼텍스,일반,0,1616,1490,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190804,GS칼텍스,일반,0,1616,1490,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190805,GS칼텍스,일반,0,1616,1490,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190806,GS칼텍스,일반,0,1616,1490,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190807,GS칼텍스,일반,0,1616,1490,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190808,GS칼텍스,일반,0,1616,1490,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190809,GS칼텍스,일반,0,1616,1490,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190810,GS칼텍스,일반,0,1616,1490,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190811,GS칼텍스,일반,0,1616,1490,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190812,GS칼텍스,일반,0,1616,1490,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190813,GS칼텍스,일반,0,1616,1490,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190814,GS칼텍스,일반,0,1616,1490,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190815,GS칼텍스,일반,0,1616,1490,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190816,GS칼텍스,일반,0,1616,1490,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190817,GS칼텍스,일반,0,1616,1490,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190818,GS칼텍스,일반,0,1616,1490,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190819,GS칼텍스,일반,0,1616,1490,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190820,GS칼텍스,일반,0,1616,1490,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190821,GS칼텍스,일반,0,1616,1490,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190822,GS칼텍스,일반,0,1616,1490,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190823,GS칼텍스,일반,0,1616,1490,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190824,GS칼텍스,일반,0,1616,1490,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190825,GS칼텍스,일반,0,1626,1498,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190826,GS칼텍스,일반,0,1626,1498,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190827,GS칼텍스,일반,0,1626,1490,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190828,GS칼텍스,일반,0,1626,1490,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190829,GS칼텍스,일반,0,1626,1490,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190830,GS칼텍스,일반,0,1626,1490,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190831,GS칼텍스,일반,0,1626,1490,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20190901,GS칼텍스,일반,0,1684,1531,0
